image_urls,chip_info,issue_date,is_obsolete,has_valid_image
['http://themogh.org/cg_pix/nv/39834.jpg'],"CG129443 Current Denom: $25 Issued: 2008 Added: 2014-06-12 Last Update: 2017-04-17 Color: Green Inserts: 6-Ivory 3-Plum Mold: House Inlay: OR-GREEN Logo: Sm Caesar Bust Catalog#: E7817 Contributed by: Marc Shapiro Baccarat, Oversized 43mm NGCB lists chip color of Day Green with Red & Almond inserts. Show",2014-06-12,False,True
['http://themogh.org/cg_pix/nv/114944.jpg'],"CG114944 Current Denom: $25 Issued: 2013 Added: 2013-09-07 Last Update: 2014-06-12 Color: Green Inserts: 6 Ivory, 3 Plum Mold: House Inlay: R-WHITE Logo: Chariot Catalog#: NotInTCR Contributed by: Ross Poppel Show",2013-09-07,False,True
['http://themogh.org/cg_pix/nv/292120.jpg'],CG292120 Current Denom: $25 Issued: 1967 Added: 2022-09-14 Color: Green Inserts: 3 Off-White/Pink Mold: HHR Inlay: R-White Logo: Caesar on Bed Quantity: 15500 Catalog#: N4292 Contributed by: Greg Ikemoto Notched Show,2022-09-14,False,True
['http://themogh.org/cg_pix/nv/168487.jpg'],CG168487 Current Denom: $100 Added: 2016-08-16 Last Update: 2016-08-16 Color: Maroon Inserts: 3blk Mold: House Inlay: Gold Logo: Caesar bed Catalog#: NotInTCR Contributed by: David Sarles Show,2016-08-16,False,True
['http://themogh.org/cg_pix/nv/299840.jpg'],CG299840 Current Denom: $100 Issued: 1993 Added: 2023-01-22 Last Update: 2023-01-22 Color: Black Inserts: 3 Fuschia/Yellow/Red Mold: House Inlay: OR-Black Logo: Chariott Catalog#: V7393 Notched Show,2023-01-22,False,True
['http://themogh.org/cg_pix/nv/093445.jpg'],"CG093445 Current Denom: $100 Issued: 1966 Added: 2012-12-02 Last Update: 2014-06-14 Color: BLACK Inserts: 3 Off White Mold: HCE Inlay: R-GOLD Logo: Caesar on Bed Catalog#: N4045 Contributed by: Barry ""barrychip"" Weintraub Caesar on bed Show",2012-12-02,False,True
['http://themogh.org/cg_pix/nv/50464.jpg'],"CG050464 Current Denom: $100 Issued: 1970 Added: 2011-10-20 Last Update: 2014-06-14 Color: BLACK Inserts: 3 Pink, 3 Green, 3 Orange Mold: House Inlay: STAR-WHITE Logo: Caesar on Bed Catalog#: N4704 Contributed by: Alex Cilento Caesar on Bed With Girl Show",2011-10-20,False,True
['http://themogh.org/cg_pix/nv/50461.jpg'],"CG050461 Current Denom: $100 Issued: 1972 Added: 2011-10-20 Last Update: 2016-08-16 Color: Black Inserts: 3 Beige, 3 Orange Mold: House Inlay: R-Gold Logo: Caesar on Bed Quantity: 15000 Catalog#: N4474.C Contributed by: Alex Cilento Notched Show",2011-10-20,False,True
['http://themogh.org/cg_pix/nv/50465.jpg'],"CG050465 Current Denom: $100 Issued: 1980s Added: 2011-10-20 Last Update: 2014-06-14 Color: BLACK Inserts: 3 Peach, 3 Tan Mold: House Inlay: R-WHITE Logo: Holding Scroll Catalog#: N4586 Contributed by: Alex Cilento Show",2011-10-20,False,True
['http://themogh.org/cg_pix/nv/50468.jpg'],"CG050468 Current Denom: $100 Issued: 1980s Added: 2011-10-20 Last Update: 2014-06-14 Color: BLACK Inserts: 3 Orange,3 Fuchsia, 3 Green Mold: House Inlay: R-WHITE Logo: Holding Scroll Catalog#: E5928 Contributed by: Alex Cilento Show",2011-10-20,False,True
['http://themogh.org/cg_pix/nv/129511.jpg'],"CG129511 Current Denom: $100 Issued: 1980s Added: 2017-08-30 Last Update: 2017-08-30 Color: Black Inserts: 3 Red,3 White, 3 Yellow Mold: House Inlay: R-WHITE Logo: Holding Scroll Catalog#: E5929 Contributed by: David Sarles Show",2017-08-30,False,True
['http://themogh.org/cg_pix/nv/129513.jpg'],"CG129513 Current Denom: $100 Issued: 1980s Added: 2021-01-13 Last Update: 2021-01-13 Color: Black Inserts: 3 Red, 3 Yellow, 3 Green Mold: House Inlay: R-WHITE Logo: Holding Scroll Catalog#: V3788 Contributed by: David Sarles BACCARAT Show",2021-01-13,False,True
"['http://themogh.org/cg_pix/nv/050466.jpg', 'http://themogh.org/cg_pix/nv/050466a.jpg']","CG050466 Current Denom: $100 Issued: 1993 Added: 2011-10-20 Last Update: 2021-07-14 Color: Black Inserts: 3 Fuchsia, 3 Yellow, 3 Red Mold: House Inlay: OOR-White Logo: Chariot Catalog#: V7393 Contributed by: Alex Cilento Updated by: Shungo Okubo ""Caesars Palace"" patterns glows under UV light. No alphadot. Show",2011-10-20,False,True
['http://themogh.org/cg_pix/nv/102409.jpg'],"CG102409 Current Denom: $100 Issued: 1993 Added: 2013-05-03 Last Update: 2014-06-14 Color: BLACK Inserts: 3 Blue,  3 Yellow, 3 Green Mold: House Inlay: OOR-WHITE Logo: Chariot Catalog#: N4690 Contributed by: Bill Lange Baccarat Show",2013-05-03,False,True
['http://themogh.org/cg_pix/nv/264218.png'],"CG264218 Current Denom: $100 Issued: 2006 Added: 2021-04-14 Color: Black Inserts: 3 Fuchsia, 3 Yellow, 3 Red Mold: House Inlay: OOR-White Logo: Chariot Catalog#: V7393.1 Contributed by: Shungo Okubo Smooth finish Show",2021-04-14,False,True
['http://themogh.org/cg_pix/nv/46272.jpg'],CG046272 Current Denom: $100 Issued: 1996 Added: 2011-10-15 Last Update: 2014-06-14 Color: BLACK Inserts: 3 White Vs Mold: House Inlay: R-WHITE Logo: Caesar on Bed Catalog#: N9408 Contributed by: Alex Cilento RACE * SPORTS; Caesar on Bed with Girl Show,2011-10-15,False,True
['http://themogh.org/cg_pix/nv/102892.jpg'],"CG102892 Current Denom: $100 Issued: 2008 Added: 2013-05-09 Last Update: 2017-04-17 Color: Black Inserts: 3-Green 3-Yellow 3-Blue Mold: House Inlay: OR-BLACK Logo: Sm Caesar Bust Catalog#: E7819 Contributed by: Glenn Grush 43mm, Baccarat NGCB lists this insert colors of Mint Green & Yellow. Show",2013-05-09,False,True
"['http://themogh.org/cg_pix/nv/179131.jpg', 'http://themogh.org/cg_pix/nv/179131a.jpg']",CG179131 Current Denom: $500 Added: 2017-05-04 Color: Purple Inserts: 3 Beige Mold: H&C (CJ) Inlay: R-White/HS-Gold Logo: Caesar bed Catalog#: N8047.C Contributed by: David Sarles Reverse Void Show,2017-05-04,False,True
['http://themogh.org/cg_pix/nv/50580.jpg'],CG050580 Current Denom: $500 Added: 2011-10-21 Last Update: 2011-10-21 Color: PURPLE Inserts: 3 Mu Mold: House Inlay: R-Gold Logo: Caesar bed Catalog#: N4525 Contributed by: Alex Cilento Show,2011-10-21,False,True
['http://themogh.org/cg_pix/nv/179134.jpg'],CG179134 Current Denom: $500 Added: 2017-05-04 Last Update: 2017-05-04 Color: White Inserts: 8 Green/4 Yellow Mold: House Inlay: Hex-White Logo: Caeser profile Catalog#: NotInTCR Contributed by: David Sarles Show,2017-05-04,False,True
['http://themogh.org/cg_pix/nv/165070.jpg'],CG165070 Current Denom: $500 Issued: 1980 Added: 2016-06-21 Color: White Inserts: 6 Hot Pink/ 3 Blue Mold: House Inlay: OR-WHITE Logo: Caeser scroll Catalog#: NotInTCR Contributed by: Anonymous Show,2016-06-21,False,True
['http://themogh.org/cg_pix/nv/179175.jpg'],"CG179175 Current Denom: $500 Issued: 1990s Added: 2017-05-06 Color: White Inserts: 8-Blue, 4-Pink Mold: House Inlay: OR-WHITE Logo: Chariot Catalog#: E0133 Contributed by: David Sarles Oversize, Baccarat Show",2017-05-06,False,True
['http://themogh.org/cg_pix/nv/262587.jpg'],CG262587 Current Denom: $500 Issued: 1990s Added: 2021-03-20 Last Update: 2021-03-20 Color: Purple Inserts: 4 Pink/White/Pink Mold: House Inlay: OR-White Logo: Chariot Catalog#: E0131 Contributed by: Shungo Okubo Show,2021-03-20,False,True
['http://themogh.org/cg_pix/nv/112758.jpg'],"CG112758 Current Denom: $500 Issued: 2008 Added: 2013-07-28 Last Update: 2017-04-17 Color: White Inserts: 8-Blue 4-Pink Mold: House Inlay: OR-WHITE Catalog#: E7821 Contributed by: Don Lueders Baccarat, Oversized 43mm NGCB lists this Baccarat chip's issue date of 11/07/07 with insert colors of Sea Green & Sunrise. Show",2013-07-28,False,True
['http://themogh.org/cg_pix/nv/50952.jpg'],CG050952 Current Denom: 1000 Issued: 1990s Added: 2011-10-23 Last Update: 2011-10-23 Color: Yellow Inserts: 12 Bk Mold: Plain Inlay: HS Gold Catalog#: N8049 Contributed by: Alex Cilento 4 dots Show,2011-10-23,False,True
['http://themogh.org/cg_pix/nv/108469.jpg'],CG108469 Current Denom: $1000 Issued: 1993 Added: 2013-06-26 Last Update: 2013-06-26 Color: Yellow Inserts: 3 Br/Or/Br Mold: House Inlay: OR-White Logo: Chariot Catalog#: V3797.E Contributed by: Andy Hughes Error Chip - 3 sets of inserts instead of 4. Show,2013-06-26,False,True
['http://themogh.org/cg_pix/nv/108470.jpg'],CG108470 Current Denom: $1000 Issued: 1993 Added: 2013-06-26 Last Update: 2013-06-26 Color: Yellow Inserts: 4 Br/Or/Br Mold: House Inlay: OR-White Logo: Chariot Catalog#: V3796 Contributed by: Andy Hughes Show,2013-06-26,False,True
['http://themogh.org/cg_pix/nv/156927.jpg'],"CG156927 Current Denom: $1000 Issued: 1993 Added: 2016-02-03 Last Update: 2016-02-03 Color: Brown Inserts: 2 Yellow, 2 Yellow/Pink/Yellow Mold: House Inlay: OR-White Logo: Chariot Catalog#: NotInTCR Show",2016-02-03,False,True
