image_urls,chip_info
"['http://themogh.org/cg_pix/nv/167183.jpg', 'http://themogh.org/cg_pix/nv/167183a.jpg']",CG167183 Obsolete Denom: $5 Issued: 1946 Added: 2016-07-22 Last Update: 2023-03-31 Color: Purple Inserts: 4 Rd Mold: T's Inlay: HS Gold Catalog#: TCR# D2228 Contributed by: David Sarles Show
['http://themogh.org/cg_pix/nv/259528.jpg'],CG259528 Obsolete Denom: $5 Issued: 1946 Added: 2021-02-09 Last Update: 2021-02-09 Color: Purple Inserts: 3 Red Mold: T's Inlay: HS Gold Catalog#: N7673.1 Contributed by: David Sarles Same on both sides. Show
"['http://themogh.org/cg_pix/nv/32297.jpg', 'http://themogh.org/cg_pix/nv/32297a.jpg']",CG032297 Obsolete Denom: $5 Issued: 1947 Added: 2011-02-25 Last Update: 2023-03-06 Color: Orange Mold: SmKey Inlay: Diecut-Metal Logo: Windmill Catalog#: N7318 Show
"['http://themogh.org/cg_pix/nv/263743.jpg', 'http://themogh.org/cg_pix/nv/263743a.jpg']",CG263743 Obsolete Denom: $5 Issued: 1947 Added: 2021-04-05 Last Update: 2023-03-06 Color: Orange Mold: SmKey Inlay: Diecut-Metal Logo: Windmill Catalog#: N7318 Contributed by: David Sarles Drilled Show
"['http://themogh.org/cg_pix/nv/162413.jpg', 'http://themogh.org/cg_pix/nv/162413a.jpg']",CG162413 Obsolete Denom: $5 Issued: 1948 Added: 2016-05-04 Color: Purple Inserts: 3 Red Mold: LCrown Inlay: HS-GOLD Logo: Windmill Catalog#: N9588 Contributed by: David Sarles Show
"['http://themogh.org/cg_pix/nv/59183.jpg', 'http://themogh.org/cg_pix/nv/59183a.jpg']",CG059183 Obsolete Denom: $5 Issued: 1949 Added: 2011-12-28 Last Update: 2011-12-28 Color: Purple Mold: LCrown Inlay: HS-GOLD Logo: Windmill Catalog#: N1562 Contributed by: Alex Cilento Show
"['http://themogh.org/cg_pix/nv/40536.jpeg', 'http://themogh.org/cg_pix/nv/40536a.jpeg']",CG040536 Obsolete Denom: $5 Issued: 1952 Added: 2011-08-04 Last Update: 2011-08-04 Color: PURPLE Inserts: 3gry Mold: SCrown Inlay: HS Gold Catalog#: N1561 Contributed by: Albert Scalzo (LM-2995-2) Show
"['http://themogh.org/cg_pix/nv/40528.jpg', 'http://themogh.org/cg_pix/nv/40528a.jpg']",CG040528 Obsolete Denom: $5 Issued: 1960 Added: 2011-08-04 Last Update: 2012-04-11 Color: MUSTARD Inserts: 3 Green Mold: Cord Inlay: R-WHITE Logo: Windmill Catalog#: N1572 Contributed by: Terry Shaffer Show
"['http://themogh.org/cg_pix/nv/225606.jpg', 'http://themogh.org/cg_pix/nv/225606a.jpg']",CG225606 Obsolete Denom: $5 Issued: 1960 Added: 2019-07-01 Color: Mustard Inserts: 3 Green Mold: Cord Inlay: R-WHITE Logo: Windmill Catalog#: N1572.E Contributed by: David Sarles Error chip from the fire. $25 inlay on the $5 chip. Show
"['http://themogh.org/cg_pix/nv/167217.jpg', 'http://themogh.org/cg_pix/nv/167217a.jpg']",CG167217 Obsolete Denom: $5 Issued: 1960 Added: 2016-07-22 Color: Gray Mold: T's Inlay: R-WHITE Logo: Windmill Catalog#: NotInTCR Contributed by: David Sarles Show
['http://themogh.org/cg_pix/nv/32298.jpg'],CG032298 Obsolete Denom: $25 Issued: 1940s Added: 2011-02-25 Last Update: 2012-04-11 Color: Gray-Blue Inserts: 3 Red Mold: Hub Inlay: R-WHITE Logo: Windmill Catalog#: N1560 Contributed by: Terry Shaffer Show
"['http://themogh.org/cg_pix/nv/59311.jpg', 'http://themogh.org/cg_pix/nv/59311a.jpg']",CG059311 Obsolete Denom: $25 Issued: 1941 Added: 2011-12-29 Last Update: 2011-12-29 Color: Green Mold: Diamond Inlay: HS Gold Catalog#: N0753 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/59312.jpg'],CG059312 Obsolete Denom: $25 Issued: 1944 Added: 2011-12-29 Last Update: 2011-12-29 Color: Red Mold: DiaSqr Inlay: HS Gold Catalog#: N0829 Contributed by: Alex Cilento Show
"['http://themogh.org/cg_pix/nv/59310.jpg', 'http://themogh.org/cg_pix/nv/59310a.jpg']",CG059310 Obsolete Denom: $25 Issued: 1945 Added: 2011-12-29 Last Update: 2011-12-29 Color: White Mold: LCrown Inlay: HS Gold Catalog#: N6715 Contributed by: Alex Cilento Show
"['http://themogh.org/cg_pix/nv/59309.jpg', 'http://themogh.org/cg_pix/nv/59309a.jpg']",CG059309 Obsolete Denom: $25 Issued: 1947 Added: 2011-12-29 Last Update: 2011-12-29 Color: Lavender Mold: SmKey Inlay: Diecut Logo: Windmill Catalog#: N7235 Contributed by: Alex Cilento Show
"['http://themogh.org/cg_pix/nv/59313.jpg', 'http://themogh.org/cg_pix/nv/59313a.jpg']",CG059313 Obsolete Denom: $25 Issued: 1947 Added: 2011-12-29 Last Update: 2011-12-29 Color: Beige Mold: SmKey Inlay: Diecut Logo: Windmill Catalog#: N7236.C Contributed by: Alex Cilento Show
"['http://themogh.org/cg_pix/nv/261943.jpg', 'http://themogh.org/cg_pix/nv/261943a.jpg']",CG261943 Obsolete Denom: $25 Issued: 1947 Added: 2021-03-05 Color: Beige Mold: SmKey Inlay: Diecut Logo: Windmill Catalog#: N7236 Contributed by: David Sarles Show
"['http://themogh.org/cg_pix/nv/40539.jpg', 'http://themogh.org/cg_pix/nv/40539a.jpg']",CG040539 Obsolete Denom: $25 Issued: 1950 Added: 2011-08-04 Last Update: 2012-04-11 Color: Org/Blu Inserts: 2 Or/Bl 1/4 Pie Mold: SCrown Inlay: HS-GOLD Logo: Windmill Catalog#: N1565 Contributed by: Terry Shaffer Show
['http://themogh.org/cg_pix/nv/59308.jpg'],CG059308 Obsolete Denom: $25 Issued: 1950s Added: 2011-12-29 Last Update: 2011-12-29 Color: Red Inserts: 2 Bl Mold: SCrown Inlay: LHUB-White Logo: Windmill Catalog#: N8210 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/59314.jpg'],CG059314 Obsolete Denom: $25 Issued: 1950s Added: 2011-12-29 Last Update: 2011-12-29 Color: Black Inserts: 2 Or Mold: SCrown Inlay: HUB-White Logo: Windmill Catalog#: N1559 Contributed by: Alex Cilento Show
"['http://themogh.org/cg_pix/nv/32418.jpg', 'http://themogh.org/cg_pix/nv/32418a.jpg']",CG032418 Obsolete Denom: $25 Issued: 1960 Added: 2011-02-26 Last Update: 2011-02-26 Color: MAROON Inserts: 3 GRAY Mold: Cord Catalog#: N0733 Show
"['http://themogh.org/cg_pix/nv/190368.jpg', 'http://themogh.org/cg_pix/nv/190368a.jpg']",CG190368 Obsolete Denom: $25 Issued: 1948 Added: 2017-12-19 Color: Red Mold: LCrown Inlay: HS Gold Logo: Windmill Quantity: 3000 Catalog#: V4030 Contributed by: David Sarles Windmill on one side (counterfeited in 1949) - canceled Show
"['http://themogh.org/cg_pix/nv/214890.jpg', 'http://themogh.org/cg_pix/nv/214890a.jpg']","CG214890 Obsolete Denom: $25 Issued: 1943 Added: 2018-11-04 Last Update: 2018-11-04 Color: White Mold: Diamond Inlay: HS Gold Logo: Windmill Catalog#: V2360.C Contributed by: Alex Cilento Note ""Vagas"" misspelling, cancelled Show"
['http://themogh.org/cg_pix/nv/32220.jpg'],CG032220 Obsolete Denom: $100 Issued: 1940s Added: 2011-02-24 Last Update: 2012-04-11 Color: BLACK Inserts: 3 Beige Mold: Hub Inlay: R-WHITE Logo: Windmill Catalog#: N1558 Contributed by: Terry Shaffer Show
"['http://themogh.org/cg_pix/nv/59315.jpg', 'http://themogh.org/cg_pix/nv/59315a.jpg']",CG059315 Obsolete Denom: $100 Issued: 1945 Added: 2011-12-29 Last Update: 2011-12-29 Color: Orange Mold: LCrown Inlay: HS Gold Catalog#: N6716 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/216184.jpg'],CG216184 Obsolete Denom: $100 Issued: 1948 Added: 2018-12-02 Color: Beige Mold: DIASQR Inlay: HS Gold Catalog#: NotInTCR Contributed by: Doug Deems Show
"['http://themogh.org/cg_pix/nv/40540.jpeg', 'http://themogh.org/cg_pix/nv/40540a.jpeg']",CG040540 Obsolete Denom: $100 Issued: 1948 Added: 2011-08-04 Last Update: 2011-08-04 Color: GRAY Inserts: 2nav Mold: LCrown Inlay: HS Gold Catalog#: N1564 Contributed by: Albert Scalzo (LM-2995-2) Show
[],
